id;zona;kids_r;prop_r;resid;age;inc_r;persh;inc_b;prop_b;kids_b;var_0001;var_0002;var_0003;var_0004;var_0005;var_0006;var_0007;var_0008;var_0009;var_0010;var_0011;var_0012
11715;2;19,85628548;78,85704994;5,4;56,17019426;33559,45942;1,5;36993,67089;77,74140753;34,8608838;0;0;0;0;0;0;1;1;1;0;1;0
46803;2;98,48850586;89,89838442;6,75;46,55056323;100435,2942;4,6;63581,73077;91,49122807;49,8245614;0;0;0;0;1;0;1;0;0;0;0;0
11326;3;16,98424586;7,41474678;1,74;30,29167859;54397,91357;1;30688,62275;15,42553191;29,07801418;0;0;0;0;0;0;0;0;0;0;0;1
17791;4;29,38728952;89,14183882;18,1;65,95676183;33675,07625;1,4;62166,66667;72,23650386;42,41645244;0;1;0;1;0;1;0;0;0;0;1;0
30562;1;35,05048516;85,44250384;12,1;44,43490091;56968,43087;3;67365,26946;90,45454545;40;0;0;1;0;0;0;0;0;0;0;0;0
36854;4;44,70181814;95,57867834;16;52,75695787;113054,0399;3;95625;98,11676083;45,38606403;0;0;0;0;0;0;1;0;0;0;1;0
13356;4;20,7230198;5,28234838;3,3;58,46565224;30841,94107;1,4;38298,19277;63,92479436;22,91421857;0;0;0;0;0;0;0;0;0;0;0;0
8140;2;24,07086268;75,12135776;5,3;59,32841183;39401,15428;2;43350,51546;76,88888889;31,33333333;0;0;0;0;0;0;0;0;0;0;0;1
46944;4;31,46438308;83,0162281;6,6;44,60704678;109902,1111;2,1;80416,66667;88,30548926;50,35799523;0;1;0;0;0;1;0;0;0;0;0;0
35296;5;31,50433066;75,23994488;9,238952537;52,52048556;50592,20144;1,6;44729,72973;77,46478873;33,45070423;0;0;0;0;0;0;0;0;0;0;0;1
34399;2;35,22670992;84,00733242;14;53,77856511;86502,60024;3;39928,57143;87,74703557;28,26086957;0;0;0;0;0;0;0;0;0;0;1;0
3687;2;24,48950868;66,40296138;1,753650794;38,22325866;45046,85201;1;57148,09384;36,2510322;38,64574732;0;0;0;0;0;0;1;0;0;0;0;1
55123;4;30,05346046;82,82736212;5,5;57,32924368;50329,3472;1,6;64423,07692;90,42253521;30,98591549;0;0;0;0;0;0;0;0;0;0;0;0
41895;4;41,41432542;76,10657974;6,857142857;41,16152759;37043,17225;2;35166,66667;74,56790123;39,01234568;0;0;0;0;1;0;0;0;0;0;0;0
9719;3;29,1499079;90,87239264;9,5;51,61380783;60246,42001;1,8;73755,18672;93,63001745;52,53054101;0;0;1;0;0;0;1;0;0;0;0;0
29318;1;28,4394111;77,32438364;9,25;63,04531096;34966,65671;1;37788,92456;74,02174844;32,25447384;0;0;0;0;0;0;0;0;0;0;0;0
40036;2;36,23502618;5,7199198;4;44,0795748;35026,96913;1;51939,65517;56,90909091;25,63636364;0;0;0;0;0;0;0;0;0;0;0;1
50766;4;53,77080996;53,01529212;3,8;33,54425982;59973,80161;3,3;49840,42553;92,72030651;26,05363985;0;0;1;1;0;1;0;0;0;0;1;0
17304;4;15,05591658;4,96743662;3,5;69,36917303;19742,51643;1;33772,45509;16,00429646;25,88614393;0;0;0;0;0;0;0;0;0;0;0;0
10719;4;13,26769006;95,04096942;15,33333333;87,07439423;22188,53205;1,4;25892,85714;94,35215947;4,48504983;0;0;0;0;0;0;0;0;0;0;0;1
17269;1;50,26933084;87,50127488;11,5;63,80213179;28478,46684;3,8;37462,68657;78,515625;28,515625;0;0;0;1;0;1;0;0;0;0;0;0
54843;2;25,54033364;82,55013036;20,0625;68,04840501;70504,85455;2,6;57405,21327;74,03314917;43,42541436;0;1;0;0;0;0;0;0;0;0;1;0
48171;2;27,6423577;77,17298262;12,2;58,88633899;21157,5374;2,6;33155,33981;81,02941176;27,20588235;0;0;1;0;0;1;0;0;0;0;1;0
8818;2;67,38625578;79,95704694;10,1;55,36398492;72242,09388;2,8;46046,19565;89,52473327;36,76042677;0;0;0;0;1;0;1;0;0;0;0;0
33687;3;20,32411628;71,85560088;6,8;54,08408535;59881,21366;3,1;62919,46309;89,59276018;32,57918552;0;0;0;0;0;0;0;0;0;0;0;0
15147;3;31,66825386;81,9114649;6,321266968;50,0550825;25181,49693;2;29909,09091;71,29471891;36,88245315;0;0;0;0;0;0;0;0;0;0;0;1
50914;3;17,60097164;5,08899072;4,7;27,99496229;20222,60916;1;29262,29508;39,58333333;24,55357143;0;0;0;0;0;0;0;0;0;0;0;1
19970;2;21,76602188;71,2146326;4,4125;29,84736034;65621,22893;1;94393,00412;90,00698812;47,44933613;0;1;0;0;1;0;0;0;0;0;0;0
58377;2;40,31425788;90,35109974;7;49,26204547;103139,3992;2,5;93600,68259;89,77433004;41,39633286;0;1;0;0;1;1;1;0;0;0;0;1
15080;5;23,54881022;87,59419822;11,11904762;57,99445524;44403,20258;2,6;44095,74468;87,77777778;26,88888889;0;0;0;0;0;0;0;0;0;0;0;0
40574;5;43,25509834;76,02602732;8,830409357;48,49726157;27081,52201;1;32592,59259;62,94820717;39,0438247;0;0;0;1;0;1;0;0;0;0;0;0
40343;3;41,72345754;72,52529558;12,52777778;51,18306345;34265,0347;3;42380,31915;33,97190294;40,74074074;0;0;0;0;0;0;1;0;0;0;0;0
26025;5;42,43323322;91,47207612;9,166666667;49,0108797;73432,30363;3;99090,90909;86,36363636;32,53588517;0;0;0;0;1;0;0;0;0;0;0;0
5238;2;50,90357782;87,37002002;7,933823529;45,19518277;193667,8535;3;80952,38095;68,44380403;36,74351585;0;0;0;1;1;0;0;0;0;0;0;0
2716;4;46,6443577;97,41654778;12,83333333;53,65377438;141207,7836;3,3;104109,589;95,3125;40,625;1;1;0;0;0;0;0;0;0;0;0;0
57940;4;50,55871064;82,82615942;9,761904762;41,37563057;72001,46586;2;79180,06431;86,29283489;53,19314642;0;1;0;1;0;0;1;0;0;0;0;0
58490;3;22,16358406;85,61001174;10;56,68620499;55690,36691;1,3;67446,04317;82,41042345;33,06188925;0;0;0;0;0;0;0;0;0;0;0;1
46763;4;28,36225858;84,57637898;5,59516129;51,56684511;99027,05125;1,4;89917,12707;75,25773196;44,22680412;0;0;0;0;0;0;0;0;0;0;0;0
29971;4;68,94323274;89,2444656;8,246153846;48,99891692;107218,0908;3;94132,65306;44,76885645;48,66180049;0;0;0;0;1;0;0;1;0;0;0;0
16757;2;39,44070274;72,17718702;9,214285714;50,90857977;52373,33881;3;38750;35,4005168;41,86046512;0;0;1;0;0;0;0;0;0;0;0;0
1052;1;21,42363686;89,04428584;9,2;46,58554263;52444,83488;2,5;35097,4026;81,68067227;13,61344538;0;1;0;0;0;0;1;0;0;0;0;0
18967;2;17,05718734;4,85038268;1,3;38,72824378;10020,69107;1,3;16418,91892;19,33884298;51,23966942;0;0;0;0;0;0;0;0;1;1;0;0
19915;4;28,1454351;71,49955614;6,3;43,12980221;25321,74134;2,2;40160,55046;80,56074766;31,40186916;0;1;0;0;0;0;0;0;0;0;1;0
38000;4;33,81598058;39,45109576;6,1;56,20073281;14129,35707;2,2;33366,33663;12,61261261;16,21621622;0;0;0;0;1;0;0;0;0;0;0;0
50651;1;99,93908772;89,79791156;17,5;69,63343023;34391,57029;4;75833,33333;88,25065274;46,47519582;0;1;0;0;0;0;0;0;0;0;0;1
15132;5;51,95563584;82,30064408;5;42,00426633;54485,67235;2,4;37870,37037;87,35632184;34,71264368;0;0;1;0;0;0;0;0;0;0;0;0
9415;1;23,63061984;76,09765634;3,95;73,15723929;18479,38676;1;30000;86,06403013;32,76836158;0;0;0;0;1;0;1;0;0;0;0;0
42892;2;30,1699334;85,91307574;7,5;54,94427206;89666,14995;2,4;81284,9162;90,73634204;22,9216152;0;0;0;0;1;0;1;0;1;0;1;0
36186;3;50,79155668;93,76953108;12;46,75196723;116036,4072;3;91666,66667;94,1509434;66,22641509;0;0;0;1;0;0;0;0;0;0;1;0
13774;2;28,28119594;92,92483776;14,1;61,36747556;63925,78229;3;64434,52381;87,93565684;24,12868633;0;0;0;0;0;0;0;0;0;0;0;0
6117;3;66,11331392;4,7087261;2,56;35,98604355;11088,80918;1,8;15539,21569;20,38095238;48,57142857;0;0;0;0;0;0;0;0;0;0;0;1
3057;3;21,71884904;5,15798284;3,62;41,82270402;13662,09569;1;25697,67442;10,94890511;32,11678832;0;1;1;0;0;0;1;0;0;0;0;1
5457;4;34,90317524;86,88417348;10,75;59,70891168;41370,65165;2;38177,9661;71,15839243;34,51536643;0;1;0;0;0;0;0;0;0;0;0;0
20139;3;33,38843048;43,65565514;4,498571429;47,56517884;25096,3598;1,4;28769,23077;12,29200215;29,14653784;0;0;0;0;0;0;1;0;0;0;0;0
1377;3;27,7830812;84,91771946;15,58333333;54,12900297;41344,17436;2;73750;80,54607509;32,76450512;0;1;0;1;0;0;0;0;0;0;0;0
5122;5;36,59822544;83,81961466;12,32;49,04497729;53730,84784;2,8;55185,18519;82,64984227;26,65615142;0;1;0;0;0;0;1;0;0;0;0;0
26395;3;100;80,60985648;3,6;46,00646871;48062,12044;2,2;45527,52294;67,52717391;58,08423913;0;0;0;0;0;1;0;0;0;0;0;1
14600;3;16,51482528;60,45065896;3,92;41,10176301;24879,15801;1;36500;39,92537313;32,46268657;0;0;1;0;0;0;0;0;0;0;0;1
718;1;14,987739;9,18230366;5,575;80,66230037;27628,29484;1;34371,25749;59,45399393;18,80687563;0;0;1;0;0;0;0;0;0;0;0;1
6265;1;38,7579991;88,25303296;16,5;50,80688567;59549,78172;3;67091,83674;78,6407767;22,65372168;0;1;0;0;0;0;1;0;0;0;0;0
31812;3;16,63001148;73,0614605;4,25;40,03408519;18387,17728;2,4;22794,11765;59,64125561;30,7922272;0;0;0;0;0;0;1;0;0;0;0;0
15374;4;26,005485;81,25803768;6,3;42,31641762;40960,86459;1,4;46607,14286;60,97560976;25,20325203;0;1;0;0;0;0;0;0;0;0;0;1
11302;4;35,62755636;55,88996986;3,2;38,99357773;50794,61625;1;65012,8866;75,24219591;24,54251884;0;1;0;1;0;1;0;0;0;0;0;0
7092;1;87,4773101;84,67048226;10,5;41,06368138;107645,329;5;30190,77196;67,61842959;30,21414666;0;1;1;0;1;1;0;0;0;0;0;0
38381;4;22,62299144;16,17482508;2,05;39,64676553;40719,85553;1;58270,67669;5,17241379;25,61576355;0;1;0;0;0;0;0;0;0;0;0;0
49310;1;52,6094469;86,98882536;10,5;49,01017771;91775,5676;3;105973,4513;94,9602122;37,13527851;0;0;0;0;0;0;0;0;0;0;0;0
53959;4;41,44573204;72,2409766;6,966666667;44,02607823;45719,61071;1,6;36330,64516;90,30100334;22,74247492;0;1;0;0;0;0;0;0;0;0;0;0
13486;5;32,26481502;82,7284926;6,3;41,49353751;37747,71312;2,2;56674,75728;80,97686375;38,81748072;0;0;0;0;1;0;1;0;0;0;0;0
34231;5;41,59603716;80,067449;7,8;49,32205589;61295,33798;2,6;52941,17647;62,44019139;33,97129187;0;0;0;0;0;0;0;0;0;0;0;1
14048;2;18,42626328;88,24072858;12,5;60,61013362;30048,21182;1,8;40000;67,29957806;35,8649789;0;0;0;0;0;0;1;0;0;0;0;1
35382;3;27,1117113;76,18885942;4,84;42,60827919;46138,85642;2,6;40963,85542;67,34234234;26,57657658;0;0;0;0;1;0;0;0;0;0;0;1
19305;4;26,57033232;35,75107428;7,5;59,09928612;27951,09222;1,4;33847,82609;31,79190751;17,14836224;0;0;0;0;0;0;0;0;0;0;0;1
25114;5;43,68316146;84,8084767;11,89772727;60,68287257;59433,09383;2,4;64772,72727;76,77664975;40,98984772;0;0;0;0;1;0;1;0;0;0;0;0
25071;4;62,28331268;76,6810451;5,585714286;48,95243063;38760,56761;2;53232,75862;80,78817734;37,93103448;0;0;0;0;0;0;0;0;0;0;0;0
39028;1;40,52677188;75,04521352;5,45;68,72167955;76639,86487;2,2;57012,19512;76,15298088;31,83352081;0;1;0;0;0;0;1;0;0;0;0;0
57424;4;18,53616812;10,6580081;2,667941177;30,50049709;38115,01652;1;48108,69565;29,5033358;30,17049666;0;0;0;0;0;0;0;0;0;0;0;1
27117;3;18,52609834;4,53786428;3,1;41,53992088;53746,38454;1;51774,19355;42,17506631;25,99469496;1;1;0;0;1;1;0;0;1;0;0;0
10134;5;13,65078712;5,46114042;2,7;66,83702396;10200,42492;1;23676,88022;84,47246184;6,90112807;0;0;0;0;0;0;0;0;0;0;0;0
32575;2;45,72054658;78,41982906;7,466666667;58,50912297;21765,51227;1,6;45295,45455;58,96147404;30,15075377;0;1;0;0;0;0;0;0;0;0;0;0
26272;3;27,94027388;70,07056256;3,88;39,47428416;57913,2509;2;52709,12548;78,25086306;64,78711162;0;0;0;0;1;0;0;0;0;0;0;0
39600;4;86,77426338;84,90597592;20,16666667;51,2678075;39186,34169;3;26502,46305;69,81436642;60,1291364;0;0;0;0;1;0;0;0;0;0;0;0
45601;4;59,35382932;90,8358641;10;48,62508669;124268,637;3;146014,4928;93,73219373;45,01424501;0;0;0;0;0;0;0;0;0;0;0;0
26968;3;44,92697732;89,45238122;13;54,15120451;98106,12897;3,6;85739,43662;83,43815514;53,87840671;0;1;0;0;1;0;0;0;0;0;0;0
33000;3;68,40020338;92,26408952;11,33333333;51,86377088;91896,81674;4,1;93194,07008;86,74513818;53,9406346;0;0;0;1;0;1;0;0;0;0;0;0
39529;1;24,72732602;81,28006558;8,75;59,42038942;44293,32358;2;50158,22785;81,52610442;32,93172691;0;0;0;0;0;0;1;0;0;0;0;0
4912;1;22,46617264;53,80548678;8,25;48,29771783;11390,68648;1,6;18875,96899;58,63970588;29,22794118;0;0;0;0;0;0;0;1;0;1;0;0
23115;5;81,38151628;5,31339302;1,82;38,40208507;10963,67479;1;21026,93603;3,78787879;39,82683983;0;0;0;0;0;0;0;1;0;0;0;0
57830;5;20,96119016;90,38017702;16,5;63,6793518;68919,94466;2;47954,54546;72,78911565;41,49659864;0;0;0;0;0;0;0;0;0;0;0;0
35033;4;60,95449884;81,76310074;5,047727273;41,37535757;55588,21566;2,6;62986,80905;77,41125852;57,51165292;0;1;0;0;1;0;1;0;0;0;0;0
12726;1;17,94507446;90,83251952;7,5;46,05806202;82643,30883;3;30845,58824;66,56394453;33,12788906;0;0;1;0;0;0;0;0;0;0;0;0
22366;4;29,41389878;67,74396596;12,5;58,68595499;9834,380298;2;30857,14286;79,80456026;42,01954397;0;0;0;0;0;0;0;0;0;0;0;1
22516;3;28,16312968;70,9136571;6,3;51,35427455;31445,48726;1;33750;65,57017544;40,57017544;0;0;0;0;0;0;0;0;0;0;0;0
3785;3;15,80103126;5,0864542;1,433333333;52,33067771;9409,863645;1;24235,29412;45,17304189;29,32604736;0;0;1;0;0;0;0;0;0;0;0;1
40713;1;17,35577496;76,62728314;17,13333333;69,57126581;54041,04668;1,5;43209,45946;83,42440801;16,75774135;0;0;0;0;0;0;0;0;0;0;1;0
23507;4;15,98271528;89,99025858;15,5;59,73355915;51203,37098;3,5;38128,83436;46,14803625;15,48338369;0;0;0;0;0;0;1;0;0;0;0;1
55280;3;28,78715094;87,78909768;20,10857143;54,17583617;38658,63833;2;50917,43119;82,6754386;40,35087719;0;0;1;0;0;0;0;0;0;0;0;0
20713;2;22,93754078;69,9246012;7,65;44,42758052;18565,75763;2;42247,19101;67,26190476;25,79365079;0;0;1;0;0;0;0;0;0;0;0;0
34442;1;49,43063946;91,597687;14;50,492358;44609,57261;2;42173,91304;66,96969697;49,09090909;0;0;0;1;0;1;0;0;0;0;0;0
46474;3;61,89988478;83,24457292;15,25;52,81382068;87307,91628;3,8;65885,41667;58,07722616;31,12687155;0;1;1;1;0;1;0;1;0;0;1;0
11105;1;17,13581164;89,36607526;10,475;61,98686477;73632,73419;2,6;44900;91,65085389;29,22201139;0;0;0;0;0;0;1;0;0;0;1;0
37652;1;22,5587745;80,90053836;8,25;63,05579727;19439,58494;3,6;48846,15385;83,38278932;35,16320475;0;0;0;0;1;0;1;0;0;0;1;0
22023;1;31,38221008;100;20,5;77,30497455;72091,34652;4;53900;70,70376432;44,35351882;0;0;0;0;0;0;1;0;0;0;0;0
44409;4;4,0701133;86,58290236;6,205882353;73,50893993;24442,78858;1,4;24809,16031;81,50537634;3,87096774;0;1;1;0;0;0;0;0;0;0;0;0
46519;3;33,64440062;38,5857211;10,71428571;64,92047272;17300,37085;1;31964,28571;33,15217391;40,2173913;0;1;1;0;0;0;0;1;0;0;0;1
32724;4;31,31827054;4,71193178;4,15;49,21506451;8913,962357;1,5;30000;20,54263566;17,05426357;0;0;0;0;0;0;0;0;0;0;0;1
50602;2;27,64126334;87,95800238;12,31111111;54,52951165;52606,61198;2;38404,3659;52,4773724;27,83428198;0;0;0;0;0;0;1;0;0;0;0;0
42324;5;30,86165926;81,49722504;8,8;47,6595148;28773,51583;1,6;49216,41791;86,40483384;32,02416918;0;0;0;0;0;0;0;0;0;0;0;0
5873;3;29,11231524;64,94332842;6,323076923;39,91052744;43450,54979;1;76256,88705;61,22125895;31,89596683;0;0;1;0;0;0;0;0;0;0;0;0
41202;3;26,59822864;80,69599474;3,869924812;44,53740745;64045,55492;2;87734,74178;71,92982456;50,24561404;0;0;0;0;1;0;1;0;0;0;0;0
50242;3;73,252992;79,99363844;9,952941177;49,33149635;48896,42851;2,4;39558,82353;57,30027548;45,73002755;0;0;0;1;0;1;0;0;0;0;0;0
55399;2;19,623837;77,86710912;12,33333333;67,12132936;116488,1767;2;52545,24887;58,75706215;7,23163842;0;0;0;0;0;0;0;0;0;0;0;1
14161;3;34,55984104;83,05259428;11,6;53,96553921;19331,3717;1,3;27765,95745;38,88888889;32,35294118;0;0;0;0;1;0;0;0;0;0;0;0
20460;2;19,48809568;77,27187686;17,16666667;57,70200881;56298,76149;1,6;58194,44444;78,390462;37,0342772;0;0;0;0;0;0;1;0;0;1;0;0
2924;2;26,36562166;5,07529574;3,6;40,16850892;32748,90546;1;58313,39713;48,75701684;33,36006415;0;0;1;0;0;0;0;0;0;1;0;0
33838;5;20,25537542;85,07924066;10;48,3900091;109405,6397;1;76685,39326;78,24561404;31,40350877;0;0;0;0;1;0;0;0;0;0;0;0
32914;4;18,87496522;84,47321182;19;51,87373488;48257,89273;2,5;44190,14085;85,92132505;32,50517598;0;0;0;0;1;0;0;0;0;0;0;0
1129;4;30,05426476;80,33353758;14,40576923;50,60993313;80269,47579;3;61443,66197;68,66295265;25,48746518;0;0;0;0;0;0;0;0;0;0;0;0
40919;1;64,21574366;90,36097858;6,6;54,22234672;137815,266;3,8;39143,35664;78,99441341;42,12290503;0;0;0;0;0;0;0;0;0;0;1;0
23449;3;15,61605824;81,07392428;13,4;67,59394941;145043,8982;2;82983,19328;74,82598608;20,41763341;0;0;0;0;1;0;0;0;0;0;0;0
51575;1;34,87695956;92,38032762;4,8;47,15410566;45695,10796;2,4;58430,23256;56,28272251;30,10471204;0;0;0;0;0;0;0;0;0;0;0;0
43209;3;16,91417618;80,81793934;12,825;54,06900177;28389,62202;2;39519,23077;80,40089087;32,29398664;0;0;0;0;0;0;1;0;0;0;0;0
6214;4;76,96682646;85,74860626;8,636155606;46,34095296;79784,06558;3,2;73071,78116;77,05335136;42,89576211;0;0;0;1;0;0;0;0;0;0;0;0
27945;2;38,06599954;77,65531046;7,5;43,68560652;57935,17923;2,3;55978,26087;60;30,12658228;0;0;0;1;0;1;0;0;0;0;0;0
42705;2;17,51642772;5,12177732;2,3;39,04469799;27636,49572;1;43924,05063;74,76851852;29,86111111;0;0;0;0;0;0;0;0;0;0;0;0
584;3;24,07480522;46,11580636;11,74909091;52,49988383;37356,01131;1,4;35546,875;41,51565074;29,15980231;0;0;1;0;0;0;0;0;0;0;0;0
36991;3;52,21376022;32,06751026;3,5;36,64751108;56570,40898;3;41785,71429;23,49869452;28,45953003;0;0;0;0;0;0;0;0;0;0;0;0
38650;4;24,3997181;87,81406274;16,75;56,48789937;48352,74644;2,8;35923,91304;39,98136067;20,78285182;0;0;0;0;0;0;0;0;0;0;1;0
57449;3;29,46934468;87,74181344;17,16666667;73,85219597;30319,8672;2;41887,7551;67,08185053;24,91103203;0;1;0;0;0;0;1;0;0;0;0;0
41936;3;20,55702812;45,19813998;4,9;48,2536305;28278,58078;1;47313,43284;32,59860789;35,73085847;0;0;1;0;0;0;0;0;1;0;0;0
50705;4;75,07049466;91,055774;7,5;42,51417143;64160,61811;4,4;59708,73786;52;31,27272727;0;1;0;1;1;1;0;0;0;0;1;0
34934;1;23,93950118;69,8053963;5,5;46,47279026;44390,43647;3;48055,55556;79,80769231;27,56410256;0;0;1;0;0;0;1;0;0;0;1;0
2907;2;27,4839725;86,95827392;9,473684211;60,37441306;80265,57969;2;74659,09091;87,52759382;40,06622517;0;0;0;0;0;0;0;1;0;0;0;0
53050;5;28,49056604;1,32075472;6,7;50,19650655;22434,21053;2,48962264;22434,21053;1,32075472;28,49056604;0;0;0;1;0;1;0;0;0;0;0;0
45248;4;55,58669726;79,2986054;6,811912226;38,38499739;91187,12285;3;82425,74257;78,11059908;39,86175115;0;0;0;0;0;1;0;0;1;0;0;1
16005;2;42,55284688;88,05973486;20,16666667;64,41363601;28240,36271;2;44619,56522;70,34482759;22,98850575;0;0;0;0;0;0;0;0;0;0;1;0
17126;4;16,23967396;34,17869848;4,25;58,92006303;20305,95121;1,6;34436,61972;66,25;30;0;0;0;0;0;0;0;0;0;0;0;0
49408;4;26,4066412;83,76691024;17,5;51,89939743;113193,5691;3;65091,46342;86,66666667;28,76190476;0;0;0;0;0;0;0;0;0;0;0;0
36156;5;24,7361924;89,71306438;6,3;46,82059931;38424,63507;1,3;43863,63636;77,28531856;36,74976916;0;0;0;0;0;0;0;0;0;0;0;1
7126;4;33,2592569;5,2301628;3,1;29,76612396;28458,86151;1,5;36485,84906;16,92844677;27,7486911;0;1;0;0;0;0;0;0;0;0;1;1
22040;3;21,8456773;41,33933726;1,675;36,40586411;46790,22838;1,2;46161,13744;35,48387097;39,87455197;0;1;1;0;1;0;1;0;0;0;0;0
8257;2;69,29605878;84,37310754;7,5;44,99162865;75670,35666;3,3;68022,26027;75,81493165;42,69190326;0;0;0;0;0;0;1;0;0;0;0;1
9607;2;52,23787312;90,34504764;5,3;49,71752682;41959,71924;2,8;49344,02332;81,80628272;39,26701571;0;1;0;0;0;0;0;0;0;0;0;0
46450;4;52,01803546;99,7916536;15,1;53,86701288;77962,40386;3;34218,75;85,67741935;37,41935484;0;0;0;0;1;0;1;0;0;0;1;0
35715;5;22,63590576;7,87471852;3,251428572;38,95015336;41138,8409;1;60681,81818;53,31753555;35,07109005;0;1;1;1;0;1;0;0;0;0;0;1
50535;2;40,35599174;92,195035;9,573529412;44,97449541;95688,60661;2;80269,60784;85,54455446;39,6039604;0;0;0;0;1;0;0;0;1;0;1;0
51267;5;38,25452128;26,46404666;6,768263862;43,23670006;32056,35415;1;41681,81818;30,78393881;39,5793499;0;0;0;0;0;0;0;0;0;1;0;1
1805;3;85,12728492;85,4397873;10,5;39,20720502;137257,4189;3,3;106074,7664;80,81896552;32,11206897;0;0;0;0;0;0;0;0;0;0;0;0
29219;4;44,53776796;51,34838122;5,633333333;40,47700909;19606,61588;1,3;26136,36364;31,81818182;26,48902821;0;0;0;0;1;0;0;0;0;0;0;0
42628;1;34,25267234;89,6844745;14,46666667;54,33608501;62504,63465;3;57164,03162;76,73579802;32,37150586;0;0;0;0;0;0;1;0;0;0;0;0
20002;4;14,28074134;78,78859046;14,5;56,35929391;72273,6629;2,4;93359,375;93,16939891;23,7704918;0;0;0;0;1;0;0;0;0;0;1;0
36028;2;93,8050477;78,1552861;10,5;43,35686908;53041,97958;6;54623,65591;85,15923567;43,63057325;0;1;0;0;0;1;0;0;0;0;0;0
15219;4;19,8932474;74,04672282;5,012121212;58,17324031;59900,32162;1,8;47398,64865;28,77225867;19,40018744;0;0;0;0;0;0;0;0;0;0;0;0
2293;5;24,69304229;30,55934516;4,2;44,06926407;99851,19048;2,15279673;99851,19048;30,55934516;24,69304229;0;0;0;0;1;0;0;0;0;0;0;0
54022;1;40,52677188;79,81875326;5,8;48,76336795;41378,14715;1,7;38547,2973;82,9821718;43,273906;0;0;1;0;0;1;0;0;0;1;0;0
18642;5;15,62770264;63,85380938;4,60952381;47,28014298;22423,21689;1;43653,84615;58,65102639;13,48973607;0;0;0;0;0;0;0;0;0;1;0;1
52469;2;14,02801174;80,48720918;16,51428571;53,89483279;48037,20602;1,3;45322,58065;75,20325203;23,17073171;0;0;0;0;0;0;0;0;0;0;0;0
24915;5;22,83982094;4,6959679;1,45;46,49381933;57110,77419;1;61615,04425;3,2166509;32,35572375;0;0;0;0;0;0;0;0;0;0;0;0
13341;1;26,70371912;80,83327326;8,942857143;56,02589746;44133,89752;2,6;39356,6879;81,02022059;28,14797794;0;0;0;0;0;1;1;0;0;0;0;0
37936;5;17,00116256;80,68241986;10,25;69,68397143;34730,13907;1,2;93650,79365;85,14376997;27,63578275;0;0;0;0;0;0;0;0;0;0;0;0
11603;2;60,5850018;81,05275698;5,5;46,54864603;60023,90228;3;55928,85376;80,28953229;37,41648107;0;1;0;1;0;1;0;1;0;0;0;1
27662;2;18,38979148;66,86584652;2,675;50,98235377;16130,71158;1,4;29120;44,68571429;35,2;0;0;0;0;0;0;1;0;0;0;0;0
45458;4;32,7650451;85,16124918;9,636363636;57,30259954;43702,61614;1,4;46162,7907;77,42537313;19,49626866;0;0;0;0;0;0;0;0;0;0;0;0
38221;3;27,27595484;88,54797306;10;53,30420909;73687,32197;2,5;76620,37037;82,60869565;39,92094862;0;0;1;0;0;0;0;0;0;0;0;0
54403;5;23,37954676;57,61194042;1,903333333;39,64515457;37324,5227;1;66145,83333;76,57657658;24,54954955;0;0;0;0;0;0;0;0;0;0;0;1
13426;5;26,3744213;76,9844077;6,64;41,4503881;32345,59942;1;41570,79646;77,41935484;34,19354839;0;0;0;0;0;0;1;0;1;1;0;0
41254;4;22,61943172;71,70413128;11,35;63,78565607;44216,15501;2;35466,1017;70,68403909;34,09337676;0;1;1;0;0;0;1;0;0;0;1;0
25698;3;57,546722;76,47656246;5,874;40,60735165;102113,594;3;96174,04884;73,57599916;47,57159341;1;0;0;0;1;0;0;0;0;0;0;0
41375;3;21,66141802;94,74612756;20,33333333;60,64112492;62519,56073;2,2;63359,78836;80,84507042;37,88732394;0;0;0;0;1;0;0;0;0;0;0;0
4846;5;23,65790706;91,23378456;10,58823529;67,18993957;59140,28268;2;90064,10256;93,59903382;31,76328502;0;0;0;0;1;0;0;0;0;0;0;0
15387;4;47,86119496;86,3788409;10;48,70185998;45601,39933;1,6;32671,23288;63,77777778;49,11111111;0;1;0;0;0;0;0;0;0;0;0;0
22291;2;63,31063762;80,7042251;3,545833333;45,40685271;112825,5729;2;79415,85536;75,0149611;51,3165769;0;0;0;1;1;1;0;0;0;0;0;0
1083;1;34,61614362;96,29803732;13;52,38726179;37641,56152;2,2;43727,27273;76,03448276;27,93103448;0;0;0;0;0;0;0;0;0;0;0;1
16969;1;17,46286272;93,69634812;3,325;51,0877903;28321,84755;2;44295,77465;77,63157895;36,40350877;0;0;0;0;0;0;0;0;0;0;0;0
19749;4;39,5847421;90,9985847;3,5;38,8035453;83834,36266;2;81770,83333;97,27767695;49,36479129;0;1;0;0;0;1;0;0;0;0;0;0
45105;1;100;86,71248538;18,7;57,6478456;54700,77208;4,6;54356,06061;81,26649077;50,65963061;0;1;0;0;0;0;1;0;0;0;0;0
43;2;35,49590866;84,7020234;9,34375;51,91902221;82286,5371;2,6;89752,25225;88,96;39,52;0;0;0;0;1;0;0;0;0;0;0;0
12815;1;48,20530172;78,85421128;17,56666667;50,37460055;21487,30023;3,3;24109,84849;78,30508475;26,6440678;0;1;0;1;0;0;1;0;0;0;0;0
823;5;17,24600496;81,16555078;18,25;64,30707712;74222,95708;2,8;64285,71429;48,10725552;16,87697161;0;0;0;0;0;0;0;0;0;0;0;0
